company,model,rating,date
Nous Research,Nous Hermes 2 8x7B,1119.5,1755475200
UC Berkeley,Starling 7B Alpha,1114.5,1755475200
OpenChat,OpenChat 3.5,1114.0,1755475200
LMSYS,Vicuna 33B,1112.9,1755475200
Snowflake,Arctic,1109.0,1755475200
Upstage,Solar 10.7B,1091.8,1755475200
Cognitive Computations,Dolphin 2.2.1 7B,1088.6,1755475200
MosaicML,MPT 30B,1076.1,1755475200
TII,Falcon 180B,1061.8,1755475200
Together AI,StripedHyena Nous 7B,1045.2,1755475200
Tsinghua,ChatGLM3 6B,979.2,1755475200
Nomic AI,GPT4All 13B,962.7,1755475200
RWKV,RWKV-4 Raven 14B,956.7,1755475200
Stanford,Alpaca 13B,940.4,1755475200
OpenAssistant,OpenAssistant Pythia 12B,923.6,1755475200
Stability AI,StableLM Alpha 7B,873.8,1755475200
Google,Gemini 2.5 Pro,1468.1,1755734400
Mistral AI,Mistral Medium,1436.1,1755734400
xAI,Grok 4,1432.7,1755734400
Z.ai,GLM-4.5,1431.2,1755734400
OpenAI,ChatGPT-4o,1428.8,1755734400
DeepSeek,DeepSeek R1,1425.3,1755734400
Anthropic,Claude Opus 4.1,1420.7,1755734400
Alibaba,Qwen3 235B,1419.7,1755734400
Tencent,Hunyuan T1,1401.8,1755734400
Moonshot AI,Kimi K2 Preview,1380.5,1755734400
StepFun,Step 3,1360.3,1755734400
MiniMax,MiniMax M1,1351.2,1755734400
NVIDIA,Nemotron Super 49B v1.5,1339.7,1755734400
Cohere,Command A,1327.0,1755734400
01.AI,Yi Lightning,1303.4,1755734400
Nexusflow,Athene v2,1293.6,1755734400
Meta,Llama 4 Maverick,1290.4,1755734400
Amazon,Nova Pro,1261.7,1755734400
AI2,Tulu 3 70B,1259.7,1755734400
Reka AI,Reka Core,1251.7,1755734400
AI21 Labs,Jamba 1.5 Large,1241.6,1755734400
Princeton,Gemma 2 9B,1232.7,1755734400
Microsoft,Phi-4,1222.3,1755734400
InternLM,InternLM2.5 20B,1168.2,1755734400
IBM,Granite 3.1 8B,1158.0,1755734400
Hugging Face,Zephyr ORPO 141B,1150.3,1755734400
Databricks,DBRX,1125.9,1755734400
Nous Research,Nous Hermes 2 8x7B,1119.2,1755734400
UC Berkeley,Starling 7B Alpha,1114.2,1755734400
OpenChat,OpenChat 3.5,1113.8,1755734400
LMSYS,Vicuna 33B,1112.6,1755734400
Snowflake,Arctic,1108.8,1755734400
Upstage,Solar 10.7B,1091.5,1755734400
Cognitive Computations,Dolphin 2.2.1 7B,1088.3,1755734400
MosaicML,MPT 30B,1075.8,1755734400
TII,Falcon 180B,1061.5,1755734400
Together AI,StripedHyena Nous 7B,1045.0,1755734400
Tsinghua,ChatGLM3 6B,979.0,1755734400
Nomic AI,GPT4All 13B,962.3,1755734400
RWKV,RWKV-4 Raven 14B,956.2,1755734400
Stanford,Alpaca 13B,939.9,1755734400
OpenAssistant,OpenAssistant Pythia 12B,923.1,1755734400
Stability AI,StableLM Alpha 7B,873.1,1755734400
Google,Gemini 2.5 Pro,1467.1,1756252800
Mistral AI,Mistral Medium,1434.0,1756252800
xAI,Grok 4,1430.2,1756252800
OpenAI,ChatGPT-4o,1430.0,1756252800
Z.ai,GLM-4.5,1429.8,1756252800
DeepSeek,DeepSeek R1,1424.7,1756252800
Anthropic,Claude Opus 4.1,1417.3,1756252800
Alibaba,Qwen3 235B,1415.9,1756252800
Tencent,Hunyuan T1,1399.4,1756252800
Moonshot AI,Kimi K2 Preview,1379.2,1756252800
StepFun,Step 3,1360.2,1756252800
MiniMax,MiniMax M1,1350.7,1756252800
NVIDIA,Nemotron Super 49B v1.5,1339.2,1756252800
Cohere,Command A,1327.0,1756252800
01.AI,Yi Lightning,1303.8,1756252800
Nexusflow,Athene v2,1294.0,1756252800
Meta,Llama 4 Maverick,1287.6,1756252800
Amazon,Nova Pro,1262.0,1756252800
AI2,Tulu 3 70B,1260.1,1756252800
Reka AI,Reka Core,1252.3,1756252800
AI21 Labs,Jamba 1.5 Large,1242.1,1756252800
Princeton,Gemma 2 9B,1233.2,1756252800
Microsoft,Phi-4,1222.6,1756252800
InternLM,InternLM2.5 20B,1168.8,1756252800
IBM,Granite 3.1 8B,1158.5,1756252800
Hugging Face,Zephyr ORPO 141B,1150.9,1756252800
Databricks,DBRX,1126.5,1756252800
Nous Research,Nous Hermes 2 8x7B,1119.8,1756252800
UC Berkeley,Starling 7B Alpha,1114.9,1756252800
OpenChat,OpenChat 3.5,1114.4,1756252800
LMSYS,Vicuna 33B,1113.2,1756252800
Snowflake,Arctic,1109.4,1756252800
Upstage,Solar 10.7B,1092.1,1756252800
Cognitive Computations,Dolphin 2.2.1 7B,1088.9,1756252800
MosaicML,MPT 30B,1076.5,1756252800
TII,Falcon 180B,1062.1,1756252800
Together AI,StripedHyena Nous 7B,1045.6,1756252800
Tsinghua,ChatGLM3 6B,979.6,1756252800
Nomic AI,GPT4All 13B,963.0,1756252800
RWKV,RWKV-4 Raven 14B,957.1,1756252800
Stanford,Alpaca 13B,940.8,1756252800
OpenAssistant,OpenAssistant Pythia 12B,924.0,1756252800
Stability AI,StableLM Alpha 7B,874.5,1756252800
Google,Gemini 2.5 Pro,1466.5,1756339200
Mistral AI,Mistral Medium,1434.5,1756339200
xAI,Grok 4,1430.4,1756339200
OpenAI,ChatGPT-4o,1429.4,1756339200
Z.ai,GLM-4.5,1429.2,1756339200
DeepSeek,DeepSeek R1,1424.5,1756339200
Anthropic,Claude Opus 4.1,1416.8,1756339200
Alibaba,Qwen3 235B,1415.1,1756339200
Tencent,Hunyuan T1,1398.9,1756339200
Moonshot AI,Kimi K2 Preview,1379.1,1756339200
StepFun,Step 3,1359.6,1756339200
MiniMax,MiniMax M1,1349.9,1756339200
NVIDIA,Nemotron Super 49B v1.5,1339.0,1756339200
Cohere,Command A,1327.4,1756339200
01.AI,Yi Lightning,1303.7,1756339200
Nexusflow,Athene v2,1293.9,1756339200
Meta,Llama 4 Maverick,1287.7,1756339200
Amazon,Nova Pro,1261.9,1756339200
AI2,Tulu 3 70B,1260.1,1756339200
Reka AI,Reka Core,1252.1,1756339200
AI21 Labs,Jamba 1.5 Large,1241.9,1756339200
Princeton,Gemma 2 9B,1233.1,1756339200
Microsoft,Phi-4,1222.5,1756339200
InternLM,InternLM2.5 20B,1168.6,1756339200
IBM,Granite 3.1 8B,1158.3,1756339200
Hugging Face,Zephyr ORPO 141B,1150.7,1756339200
Databricks,DBRX,1126.3,1756339200
Nous Research,Nous Hermes 2 8x7B,1119.6,1756339200
UC Berkeley,Starling 7B Alpha,1114.6,1756339200
OpenChat,OpenChat 3.5,1114.2,1756339200
LMSYS,Vicuna 33B,1113.0,1756339200
Snowflake,Arctic,1109.2,1756339200
Upstage,Solar 10.7B,1091.9,1756339200
Cognitive Computations,Dolphin 2.2.1 7B,1088.7,1756339200
MosaicML,MPT 30B,1076.3,1756339200
TII,Falcon 180B,1061.8,1756339200
Together AI,StripedHyena Nous 7B,1045.4,1756339200
Tsinghua,ChatGLM3 6B,979.3,1756339200
Nomic AI,GPT4All 13B,962.8,1756339200
RWKV,RWKV-4 Raven 14B,956.9,1756339200
Stanford,Alpaca 13B,940.6,1756339200
OpenAssistant,OpenAssistant Pythia 12B,923.8,1756339200
Stability AI,StableLM Alpha 7B,874.3,1756339200
Google,Gemini 2.5 Pro,1467.1,1757289600
Alibaba,Qwen3 Max Preview,1433.3,1757289600
Z.ai,GLM-4.5,1429.7,1757289600
xAI,Grok 4,1428.7,1757289600
OpenAI,ChatGPT-4o,1428.5,1757289600
Mistral AI,Mistral Medium,1427.9,1757289600
DeepSeek,DeepSeek R1,1425.6,1757289600
Anthropic,Claude Opus 4.1,1422.2,1757289600
Tencent,Hunyuan T1,1399.8,1757289600
Microsoft,MAI-1 Preview,1396.0,1757289600
Moonshot AI,Kimi K2 Preview,1381.8,1757289600
StepFun,Step 3,1356.0,1757289600
MiniMax,MiniMax M1,1350.2,1757289600
NVIDIA,Nemotron Super 49B v1.5,1338.9,1757289600
Cohere,Command A,1328.0,1757289600
01.AI,Yi Lightning,1303.9,1757289600
Nexusflow,Athene v2,1294.1,1757289600
Meta,Llama 4 Maverick,1289.3,1757289600
Amazon,Nova Pro,1261.9,1757289600
AI2,Tulu 3 70B,1260.2,1757289600
Reka AI,Reka Core,1252.3,1757289600
AI21 Labs,Jamba 1.5 Large,1242.1,1757289600
Princeton,Gemma 2 9B,1233.2,1757289600
InternLM,InternLM2.5 20B,1168.8,1757289600
IBM,Granite 3.1 8B,1158.4,1757289600
Hugging Face,Zephyr ORPO 141B,1150.8,1757289600
Databricks,DBRX,1126.4,1757289600
Nous Research,Nous Hermes 2 8x7B,1119.7,1757289600
UC Berkeley,Starling 7B Alpha,1114.7,1757289600
OpenChat,OpenChat 3.5,1114.3,1757289600
LMSYS,Vicuna 33B,1113.2,1757289600
Snowflake,Arctic,1109.3,1757289600
Upstage,Solar 10.7B,1092.0,1757289600
MosaicML,MPT 30B,1076.4,1757289600
Together AI,StripedHyena Nous 7B,1045.5,1757289600
Tsinghua,ChatGLM3 6B,979.5,1757289600
RWKV,RWKV-4 Raven 14B,957.1,1757289600
Stanford,Alpaca 13B,940.7,1757289600
OpenAssistant,OpenAssistant Pythia 12B,924.0,1757289600
Stability AI,StableLM Alpha 7B,874.4,1757289600
Google,Gemini 2.5 Pro,1468.8,1758067200
Alibaba,Qwen3 Max Preview,1436.6,1758067200
OpenAI,ChatGPT-4o,1428.5,1758067200
Mistral AI,Mistral Medium,1427.6,1758067200
Z.ai,GLM-4.5,1427.5,1758067200
DeepSeek,DeepSeek R1,1425.7,1758067200
xAI,Grok 4,1425.6,1758067200
Anthropic,Claude Opus 4.1,1420.4,1758067200
Meituan,LongCat Flash,1417.9,1758067200
Tencent,Hunyuan T1,1397.8,1758067200
Microsoft,MAI-1 Preview,1395.7,1758067200
Moonshot AI,Kimi K2 Preview,1379.5,1758067200
StepFun,Step 3,1355.0,1758067200
MiniMax,MiniMax M1,1350.0,1758067200
NVIDIA,Nemotron Super 49B v1.5,1336.9,1758067200
Cohere,Command A,1326.6,1758067200
01.AI,Yi Lightning,1301.9,1758067200
Nexusflow,Athene v2,1291.3,1758067200
Meta,Llama 4 Maverick,1286.7,1758067200
Amazon,Nova Pro,1258.4,1758067200
AI2,Tulu 3 70B,1255.2,1758067200
Reka AI,Reka Core,1248.2,1758067200
AI21 Labs,Jamba 1.5 Large,1237.6,1758067200
Princeton,Gemma 2 9B,1227.6,1758067200
InternLM,InternLM2.5 20B,1159.9,1758067200
IBM,Granite 3.1 8B,1151.3,1758067200
Hugging Face,Zephyr ORPO 141B,1144.9,1758067200
Databricks,DBRX,1119.8,1758067200
Nous Research,Nous Hermes 2 8x7B,1113.0,1758067200
UC Berkeley,Starling 7B Alpha,1108.4,1758067200
OpenChat,OpenChat 3.5,1107.4,1758067200
LMSYS,Vicuna 33B,1106.3,1758067200
Snowflake,Arctic,1102.0,1758067200
Upstage,Solar 10.7B,1084.8,1758067200
MosaicML,MPT 30B,1069.9,1758067200
Together AI,StripedHyena Nous 7B,1038.8,1758067200
Tsinghua,ChatGLM3 6B,973.2,1758067200
RWKV,RWKV-4 Raven 14B,950.1,1758067200
Stanford,Alpaca 13B,934.2,1758067200
OpenAssistant,OpenAssistant Pythia 12B,917.4,1758067200
Stability AI,StableLM Alpha 7B,868.0,1758067200
Google,Gemini 2.5 Pro,1468.8,1758153600
Alibaba,Qwen3 Max Preview,1436.6,1758153600
OpenAI,ChatGPT-4o,1428.6,1758153600
Z.ai,GLM-4.5,1427.6,1758153600
Mistral AI,Mistral Medium,1427.0,1758153600
DeepSeek,DeepSeek R1,1425.6,1758153600
xAI,Grok 4,1425.2,1758153600
Meituan,LongCat Flash,1420.6,1758153600
Anthropic,Claude Opus 4.1,1420.3,1758153600
Tencent,Hunyuan T1,1397.9,1758153600
Microsoft,MAI-1 Preview,1395.4,1758153600
Moonshot AI,Kimi K2 Preview,1377.6,1758153600
StepFun,Step 3,1354.4,1758153600
MiniMax,MiniMax M1,1350.0,1758153600
NVIDIA,Nemotron Super 49B v1.5,1336.7,1758153600
Cohere,Command A,1326.8,1758153600
01.AI,Yi Lightning,1301.8,1758153600
Nexusflow,Athene v2,1291.2,1758153600
Meta,Llama 4 Maverick,1286.6,1758153600
Amazon,Nova Pro,1258.3,1758153600
AI2,Tulu 3 70B,1255.1,1758153600
Reka AI,Reka Core,1248.1,1758153600
AI21 Labs,Jamba 1.5 Large,1237.4,1758153600
Princeton,Gemma 2 9B,1227.4,1758153600
InternLM,InternLM2.5 20B,1159.8,1758153600
IBM,Granite 3.1 8B,1151.1,1758153600
Hugging Face,Zephyr ORPO 141B,1144.8,1758153600
Databricks,DBRX,1119.7,1758153600
Nous Research,Nous Hermes 2 8x7B,1112.9,1758153600
UC Berkeley,Starling 7B Alpha,1108.3,1758153600
OpenChat,OpenChat 3.5,1107.4,1758153600
LMSYS,Vicuna 33B,1106.2,1758153600
Snowflake,Arctic,1101.9,1758153600
Upstage,Solar 10.7B,1084.7,1758153600
MosaicML,MPT 30B,1069.8,1758153600
Together AI,StripedHyena Nous 7B,1038.7,1758153600
Tsinghua,ChatGLM3 6B,973.1,1758153600
RWKV,RWKV-4 Raven 14B,949.9,1758153600
Stanford,Alpaca 13B,934.0,1758153600
OpenAssistant,OpenAssistant Pythia 12B,917.3,1758153600
Stability AI,StableLM Alpha 7B,867.6,1758153600
Google,Gemini 2.5 Pro,1466.7,1759190400
Alibaba,Qwen3 Max Preview,1439.5,1759190400
Mistral AI,Mistral Medium,1429.3,1759190400
OpenAI,ChatGPT-4o,1428.7,1759190400
Z.ai,GLM-4.5,1426.4,1759190400
DeepSeek,DeepSeek R1,1425.2,1759190400
xAI,Grok 3 Preview,1424.6,1759190400
Meituan,LongCat Flash,1422.5,1759190400
Anthropic,Claude Opus 4.1,1419.9,1759190400
Tencent,Hunyuan T1,1397.8,1759190400
Microsoft,MAI-1 Preview,1397.4,1759190400
Moonshot AI,Kimi K2 Preview,1379.4,1759190400
Amazon,Nova Experimental,1364.6,1759190400
StepFun,Step 3,1350.8,1759190400
MiniMax,MiniMax M1,1350.1,1759190400
NVIDIA,Nemotron Super 49B v1.5,1336.5,1759190400
Cohere,Command A,1327.3,1759190400
01.AI,Yi Lightning,1302.1,1759190400
Nexusflow,Athene v2,1291.5,1759190400
Meta,Llama 4 Maverick,1287.5,1759190400
AI2,Tulu 3 70B,1255.4,1759190400
Reka AI,Reka Core,1248.4,1759190400
AI21 Labs,Jamba 1.5 Large,1237.8,1759190400
Princeton,Gemma 2 9B,1227.7,1759190400
InternLM,InternLM2.5 20B,1160.1,1759190400
IBM,Granite 3.1 8B,1151.5,1759190400
Hugging Face,Zephyr ORPO 141B,1145.1,1759190400
Databricks,DBRX,1120.0,1759190400
Nous Research,Nous Hermes 2 8x7B,1113.2,1759190400
UC Berkeley,Starling 7B Alpha,1108.6,1759190400
OpenChat,OpenChat 3.5,1107.6,1759190400
LMSYS,Vicuna 33B,1106.5,1759190400
Snowflake,Arctic,1102.2,1759190400
Upstage,Solar 10.7B,1085.0,1759190400
MosaicML,MPT 30B,1070.1,1759190400
Together AI,StripedHyena Nous 7B,1039.0,1759190400
Tsinghua,ChatGLM3 6B,973.4,1759190400
RWKV,RWKV-4 Raven 14B,950.3,1759190400
Stanford,Alpaca 13B,934.4,1759190400
OpenAssistant,OpenAssistant Pythia 12B,917.6,1759190400
Stability AI,StableLM Alpha 7B,868.3,1759190400
Google,Gemini 2.5 Pro,1465.5,1759276800
Alibaba,Qwen3 Max Preview,1439.7,1759276800
Mistral AI,Mistral Medium,1429.2,1759276800
OpenAI,ChatGPT-4o,1429.1,1759276800
Z.ai,GLM-4.5,1426.3,1759276800
DeepSeek,DeepSeek R1,1425.1,1759276800
xAI,Grok 3 Preview,1424.5,1759276800
Meituan,LongCat Flash,1422.6,1759276800
Anthropic,Claude Opus 4.1,1420.3,1759276800
Tencent,Hunyuan T1,1397.7,1759276800
Microsoft,MAI-1 Preview,1397.4,1759276800
Moonshot AI,Kimi K2 Preview,1379.2,1759276800
Amazon,Nova Experimental,1364.3,1759276800
StepFun,Step 3,1350.1,1759276800
MiniMax,MiniMax M1,1349.7,1759276800
NVIDIA,Nemotron Super 49B v1.5,1336.5,1759276800
Cohere,Command A,1327.2,1759276800
01.AI,Yi Lightning,1302.1,1759276800
Nexusflow,Athene v2,1291.5,1759276800
Meta,Llama 4 Maverick,1287.7,1759276800
AI2,Tulu 3 70B,1255.4,1759276800
Reka AI,Reka Core,1248.4,1759276800
AI21 Labs,Jamba 1.5 Large,1237.7,1759276800
Princeton,Gemma 2 9B,1227.7,1759276800
InternLM,InternLM2.5 20B,1160.1,1759276800
IBM,Granite 3.1 8B,1151.4,1759276800
Hugging Face,Zephyr ORPO 141B,1145.0,1759276800
Databricks,DBRX,1120.0,1759276800
Nous Research,Nous Hermes 2 8x7B,1113.1,1759276800
UC Berkeley,Starling 7B Alpha,1108.6,1759276800
OpenChat,OpenChat 3.5,1107.6,1759276800
LMSYS,Vicuna 33B,1106.4,1759276800
Snowflake,Arctic,1102.2,1759276800
Upstage,Solar 10.7B,1085.0,1759276800
MosaicML,MPT 30B,1070.0,1759276800
Together AI,StripedHyena Nous 7B,1038.9,1759276800
Tsinghua,ChatGLM3 6B,973.3,1759276800
RWKV,RWKV-4 Raven 14B,950.2,1759276800
Stanford,Alpaca 13B,934.3,1759276800
OpenAssistant,OpenAssistant Pythia 12B,917.6,1759276800
Stability AI,StableLM Alpha 7B,868.2,1759276800
Google,Gemini 2.5 Pro,1465.9,1759449600
Z.ai,GLM-4.6,1442.8,1759449600
Alibaba,Qwen3 Max Preview,1439.7,1759449600
Anthropic,Claude Sonnet 4.5,1430.8,1759449600
Mistral AI,Mistral Medium,1430.7,1759449600
OpenAI,ChatGPT-4o,1429.6,1759449600
DeepSeek,DeepSeek R1,1425.2,1759449600
xAI,Grok 3 Preview,1424.6,1759449600
Meituan,LongCat Flash,1422.1,1759449600
Tencent,Hunyuan T1,1397.8,1759449600
Microsoft,MAI-1 Preview,1397.4,1759449600
Moonshot AI,Kimi K2 Preview,1379.4,1759449600
Amazon,Nova Experimental,1364.7,1759449600
MiniMax,MiniMax M1,1349.5,1759449600
StepFun,Step 3,1348.8,1759449600
NVIDIA,Nemotron Super 49B v1.5,1336.6,1759449600
Cohere,Command A,1327.4,1759449600
01.AI,Yi Lightning,1302.1,1759449600
Nexusflow,Athene v2,1291.6,1759449600
Meta,Llama 4 Maverick,1287.7,1759449600
AI2,Tulu 3 70B,1255.5,1759449600
Reka AI,Reka Core,1248.5,1759449600
AI21 Labs,Jamba 1.5 Large,1237.9,1759449600
Princeton,Gemma 2 9B,1227.8,1759449600
InternLM,InternLM2.5 20B,1160.2,1759449600
IBM,Granite 3.1 8B,1151.6,1759449600
Hugging Face,Zephyr ORPO 141B,1145.3,1759449600
Databricks,DBRX,1120.2,1759449600
Nous Research,Nous Hermes 2 8x7B,1113.4,1759449600
UC Berkeley,Starling 7B Alpha,1108.8,1759449600
OpenChat,OpenChat 3.5,1107.9,1759449600
LMSYS,Vicuna 33B,1106.7,1759449600
Snowflake,Arctic,1102.4,1759449600
Upstage,Solar 10.7B,1085.3,1759449600
MosaicML,MPT 30B,1070.3,1759449600
Together AI,StripedHyena Nous 7B,1039.2,1759449600
Tsinghua,ChatGLM3 6B,973.6,1759449600
RWKV,RWKV-4 Raven 14B,950.6,1759449600
Stanford,Alpaca 13B,934.7,1759449600
OpenAssistant,OpenAssistant Pythia 12B,918.0,1759449600
Stability AI,StableLM Alpha 7B,868.6,1759449600
Google,Gemini 2.5 Pro,1465.8,1759795200
Alibaba,Qwen3 Max Preview,1439.9,1759795200
Z.ai,GLM-4.6,1438.7,1759795200
OpenAI,ChatGPT-4o,1430.1,1759795200
Mistral AI,Mistral Medium,1429.2,1759795200
Anthropic,Claude Sonnet 4.5,1426.6,1759795200
DeepSeek,DeepSeek R1,1425.1,1759795200
xAI,Grok 3 Preview,1424.4,1759795200
Meituan,LongCat Flash,1423.7,1759795200
Tencent,Hunyuan T1,1397.7,1759795200
Microsoft,MAI-1 Preview,1394.7,1759795200
Moonshot AI,Kimi K2 Preview,1379.2,1759795200
Ant Group,Ling Flash 2.0,1367.5,1759795200
Amazon,Nova Experimental,1364.2,1759795200
MiniMax,MiniMax M1,1348.2,1759795200
StepFun,Step 3,1347.9,1759795200
NVIDIA,Nemotron Super 49B v1.5,1336.6,1759795200
Cohere,Command A,1328.4,1759795200
01.AI,Yi Lightning,1301.9,1759795200
Nexusflow,Athene v2,1291.3,1759795200
Meta,Llama 4 Maverick,1287.8,1759795200
AI2,Tulu 3 70B,1255.3,1759795200
Reka AI,Reka Core,1248.2,1759795200
AI21 Labs,Jamba 1.5 Large,1237.6,1759795200
Princeton,Gemma 2 9B,1227.6,1759795200
InternLM,InternLM2.5 20B,1159.9,1759795200
IBM,Granite 3.1 8B,1151.3,1759795200
Hugging Face,Zephyr ORPO 141B,1145.0,1759795200
Databricks,DBRX,1119.9,1759795200
Nous Research,Nous Hermes 2 8x7B,1113.1,1759795200
UC Berkeley,Starling 7B Alpha,1108.6,1759795200
OpenChat,OpenChat 3.5,1107.6,1759795200
LMSYS,Vicuna 33B,1106.4,1759795200
Snowflake,Arctic,1102.1,1759795200
Upstage,Solar 10.7B,1085.0,1759795200
MosaicML,MPT 30B,1070.1,1759795200
Together AI,StripedHyena Nous 7B,1039.0,1759795200
Tsinghua,ChatGLM3 6B,973.4,1759795200
RWKV,RWKV-4 Raven 14B,950.3,1759795200
Stanford,Alpaca 13B,934.3,1759795200
OpenAssistant,OpenAssistant Pythia 12B,917.6,1759795200
Stability AI,StableLM Alpha 7B,868.0,1759795200
Google,Gemini 2.5 Pro,1464.7,1760572800
Alibaba,Qwen3 Max Preview,1439.5,1760572800
Z.ai,GLM-4.6,1438.5,1760572800
OpenAI,ChatGPT-4o,1428.7,1760572800
Mistral AI,Mistral Medium,1427.2,1760572800
DeepSeek,DeepSeek R1,1425.7,1760572800
xAI,Grok 3 Preview,1424.2,1760572800
Anthropic,Claude Sonnet 4.5,1422.8,1760572800
Meituan,LongCat Flash,1421.2,1760572800
Tencent,Hunyuan Vision 1.5,1402.0,1760572800
Microsoft,MAI-1 Preview,1392.7,1760572800
Moonshot AI,Kimi K2 Preview,1379.2,1760572800
Amazon,Nova Experimental,1364.6,1760572800
Ant Group,Ling Flash 2.0,1360.2,1760572800
MiniMax,MiniMax M1,1349.5,1760572800
StepFun,Step 3,1348.3,1760572800
NVIDIA,Nemotron Super 49B v1.5,1336.4,1760572800
Cohere,Command A,1328.9,1760572800
01.AI,Yi Lightning,1302.4,1760572800
Nexusflow,Athene v2,1291.8,1760572800
Meta,Llama 4 Maverick,1288.6,1760572800
AI2,Tulu 3 70B,1255.8,1760572800
Reka AI,Reka Core,1248.7,1760572800
IBM,Granite H Small,1240.2,1760572800
AI21 Labs,Jamba 1.5 Large,1238.1,1760572800
Princeton,Gemma 2 9B,1228.1,1760572800
InternLM,InternLM2.5 20B,1160.4,1760572800
Hugging Face,Zephyr ORPO 141B,1145.5,1760572800
Databricks,DBRX,1120.4,1760572800
Nous Research,Nous Hermes 2 8x7B,1113.6,1760572800
UC Berkeley,Starling 7B Alpha,1109.0,1760572800
OpenChat,OpenChat 3.5,1108.0,1760572800
LMSYS,Vicuna 33B,1106.9,1760572800
Snowflake,Arctic,1102.6,1760572800
Upstage,Solar 10.7B,1085.5,1760572800
MosaicML,MPT 30B,1070.5,1760572800
Together AI,StripedHyena Nous 7B,1039.4,1760572800
Tsinghua,ChatGLM3 6B,973.8,1760572800
RWKV,RWKV-4 Raven 14B,950.8,1760572800
Stanford,Alpaca 13B,934.9,1760572800
OpenAssistant,OpenAssistant Pythia 12B,918.1,1760572800
Stability AI,StableLM Alpha 7B,868.7,1760572800
Google,Gemini 2.5 Pro,1464.7,1760659200
Alibaba,Qwen3 Max Preview,1439.6,1760659200
Z.ai,GLM-4.6,1438.5,1760659200
OpenAI,ChatGPT-4o,1428.6,1760659200
Mistral AI,Mistral Medium,1427.3,1760659200
DeepSeek,DeepSeek R1,1425.6,1760659200
xAI,Grok 3 Preview,1424.2,1760659200
Anthropic,Claude Sonnet 4.5,1423.1,1760659200
Meituan,LongCat Flash,1421.2,1760659200
Tencent,Hunyuan Vision 1.5,1402.0,1760659200
Microsoft,MAI-1 Preview,1393.1,1760659200
Moonshot AI,Kimi K2 Preview,1379.2,1760659200
Amazon,Nova Experimental,1364.7,1760659200
Ant Group,Ling Flash 2.0,1360.1,1760659200
MiniMax,MiniMax M1,1349.4,1760659200
StepFun,Step 3,1348.3,1760659200
NVIDIA,Nemotron Super 49B v1.5,1336.4,1760659200
Cohere,Command A,1328.9,1760659200
01.AI,Yi Lightning,1302.3,1760659200
Nexusflow,Athene v2,1291.8,1760659200
Meta,Llama 4 Maverick,1288.5,1760659200
AI2,Tulu 3 70B,1255.7,1760659200
Reka AI,Reka Core,1248.7,1760659200
IBM,Granite H Small,1240.4,1760659200
AI21 Labs,Jamba 1.5 Large,1238.0,1760659200
Princeton,Gemma 2 9B,1228.0,1760659200
InternLM,InternLM2.5 20B,1160.4,1760659200
Hugging Face,Zephyr ORPO 141B,1145.4,1760659200
Databricks,DBRX,1120.3,1760659200
Nous Research,Nous Hermes 2 8x7B,1113.5,1760659200
UC Berkeley,Starling 7B Alpha,1108.9,1760659200
OpenChat,OpenChat 3.5,1108.0,1760659200
LMSYS,Vicuna 33B,1106.8,1760659200
Snowflake,Arctic,1102.5,1760659200
Upstage,Solar 10.7B,1085.4,1760659200
MosaicML,MPT 30B,1070.3,1760659200
Together AI,StripedHyena Nous 7B,1039.3,1760659200
Tsinghua,ChatGLM3 6B,973.7,1760659200
RWKV,RWKV-4 Raven 14B,950.6,1760659200
Stanford,Alpaca 13B,934.7,1760659200
OpenAssistant,OpenAssistant Pythia 12B,918.0,1760659200
Stability AI,StableLM Alpha 7B,868.7,1760659200
Google,Gemini 2.5 Pro,1464.8,1762300800
Z.ai,GLM-4.6,1443.7,1762300800
Alibaba,Qwen3 Max Preview,1438.0,1762300800
Mistral AI,Mistral Medium,1430.6,1762300800
Anthropic,Claude Sonnet 4.5,1426.3,1762300800
OpenAI,ChatGPT-4o,1425.9,1762300800
DeepSeek,DeepSeek R1,1425.5,1762300800
xAI,Grok 3 Preview,1424.1,1762300800
Meituan,LongCat Flash,1421.8,1762300800
Tencent,Hunyuan Vision 1.5,1402.5,1762300800
Microsoft,MAI-1 Preview,1393.4,1762300800
Moonshot AI,Kimi K2 Preview,1378.9,1762300800
Ant Group,Ling Flash 2.0,1363.3,1762300800
Amazon,Nova Experimental,1361.3,1762300800
StepFun,Step 3,1348.8,1762300800
MiniMax,MiniMax M1,1346.8,1762300800
NVIDIA,Nemotron Super 49B v1.5,1336.2,1762300800
Cohere,Command A,1329.6,1762300800
01.AI,Yi Lightning,1302.4,1762300800
Nexusflow,Athene v2,1291.8,1762300800
Meta,Llama 4 Maverick,1288.8,1762300800
AI2,Tulu 3 70B,1255.7,1762300800
Reka AI,Reka Core,1248.7,1762300800
IBM,Granite H Small,1242.6,1762300800
AI21 Labs,Jamba 1.5 Large,1238.1,1762300800
Princeton,Gemma 2 9B,1228.0,1762300800
InternLM,InternLM2.5 20B,1160.4,1762300800
Hugging Face,Zephyr ORPO 141B,1145.5,1762300800
Databricks,DBRX,1120.4,1762300800
Nous Research,Nous Hermes 2 8x7B,1113.6,1762300800
UC Berkeley,Starling 7B Alpha,1109.0,1762300800
OpenChat,OpenChat 3.5,1108.1,1762300800
LMSYS,Vicuna 33B,1106.9,1762300800
Snowflake,Arctic,1102.6,1762300800
