company,model,rating,date
Berkeley,starling-lm-7b-beta,1091.8227958112093,1734220800
LMSYS,vicuna-33b,1091.593221065211,1734220800
Nous Research,openhermes-2.5-mistral-7b,1089.6635372849314,1734220800
Perplexity AI,pplx-70b-online,1076.046920621628,1734220800
TII,falcon-180b-chat,1058.7393329867464,1734220800
Nomic AI,gpt4all-13b-snoozy,971.8031968791676,1734220800
Stanford,alpaca-13b,966.7310485906688,1734220800
BlinkDL,RWKV-4-Raven-14B,948.8498988624824,1734220800
LAION,oasst-pythia-12b,931.224486193738,1734220800
Stability AI,stablelm-tuned-alpha-7b,859.2005945297543,1734220800
Google,gemini-exp-1206,1320.0949279534766,1734480000
OpenAI,chatgpt-4o-latest-20241120,1316.4805653114076,1734480000
Anthropic,claude-3-5-sonnet-20241022,1284.743931930307,1734480000
Meta,llama-3.1-405b-instruct-fp8,1252.2805591403426,1734480000
xAI,grok-2-2024-08-13,1249.1347207896774,1734480000
01.AI,yi-lightning,1246.0095804400903,1734480000
Zhipu AI,glm-4-plus,1234.3777611494784,1734480000
Nexusflow,athene-v2-chat,1231.7706086322528,1734480000
Mistral AI,mistral-large-2407,1231.1924812317388,1734480000
Alibaba,qwen-max-0919,1230.7755559987218,1734480000
DeepSeek,deepseek-v2.5,1224.7804008303888,1734480000
Amazon,amazon-nova-pro-v1.0,1206.8795112063171,1734480000
Reka AI,reka-core-20240904,1206.8697087659398,1734480000
AI21 Labs,jamba-1.5-large,1204.411100098779,1734480000
Cohere,command-r-plus-08-2024,1197.128915157351,1734480000
NVIDIA,nemotron-4-340b-instruct,1196.169892036368,1734480000
Cohere for AI,c4ai-aya-expanse-32b,1183.6318278783635,1734480000
Tencent,hunyuan-standard-256k,1152.1873257697494,1734480000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.5071503256704,1734480000
Microsoft,phi-3-medium-4k-instruct,1118.079850434808,1734480000
Unknown,internlm2_5-20b-chat,1116.0950772612266,1734480000
Databricks,dbrx-instruct-preview,1113.338185338363,1734480000
WizardTeam,wizardlm-70b,1104.5619350878765,1734480000
OpenChat,openchat-3.5-0106,1100.2596296616468,1734480000
Allen Institute,tulu-2-dpo-70b,1092.23302580234,1734480000
Berkeley,starling-lm-7b-beta,1091.646314175351,1734480000
LMSYS,vicuna-33b,1091.444612134152,1734480000
Nous Research,openhermes-2.5-mistral-7b,1089.6690801311438,1734480000
Perplexity AI,pplx-70b-online,1075.9273785975129,1734480000
TII,falcon-180b-chat,1059.2102878660712,1734480000
Nomic AI,gpt4all-13b-snoozy,973.3589282629938,1734480000
Stanford,alpaca-13b,966.675639629397,1734480000
BlinkDL,RWKV-4-Raven-14B,948.8005228100328,1734480000
LAION,oasst-pythia-12b,930.953631312382,1734480000
Stability AI,stablelm-tuned-alpha-7b,859.2663590505305,1734480000
Google,gemini-exp-1206,1319.629266187818,1734825600
OpenAI,chatgpt-4o-latest-20241120,1316.7897163884816,1734825600
Anthropic,claude-3-5-sonnet-20241022,1284.7784577042833,1734825600
Meta,llama-3.1-405b-instruct-fp8,1252.4244227824488,1734825600
xAI,grok-2-2024-08-13,1249.1863384667845,1734825600
01.AI,yi-lightning,1246.124224071858,1734825600
DeepSeek,deepseek-v2.5-1210,1239.2739674716454,1734825600
Zhipu AI,glm-4-plus,1234.707093743849,1734825600
Nexusflow,athene-v2-chat,1232.129619068442,1734825600
Mistral AI,mistral-large-2407,1231.353856060554,1734825600
Alibaba,qwen-max-0919,1230.9831869991058,1734825600
Reka AI,reka-core-20240904,1207.1039540805891,1734825600
Amazon,amazon-nova-pro-v1.0,1206.5233825644814,1734825600
AI21 Labs,jamba-1.5-large,1204.6626314529417,1734825600
Cohere,command-r-plus-08-2024,1197.3983423944942,1734825600
NVIDIA,nemotron-4-340b-instruct,1196.1648952936482,1734825600
Cohere for AI,c4ai-aya-expanse-32b,1184.326191123503,1734825600
Tencent,hunyuan-standard-256k,1152.09229052505,1734825600
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.21785214603,1734825600
Microsoft,phi-3-medium-4k-instruct,1118.0730060456854,1734825600
Unknown,internlm2_5-20b-chat,1116.3460642794064,1734825600
Databricks,dbrx-instruct-preview,1113.2817966151051,1734825600
WizardTeam,wizardlm-70b,1104.6436624309758,1734825600
OpenChat,openchat-3.5-0106,1100.2479001315428,1734825600
Allen Institute,tulu-2-dpo-70b,1092.2036105917668,1734825600
Berkeley,starling-lm-7b-beta,1091.7936079221845,1734825600
LMSYS,vicuna-33b,1091.496706823896,1734825600
Nous Research,openhermes-2.5-mistral-7b,1089.6809505727665,1734825600
Perplexity AI,pplx-70b-online,1076.1124063097827,1734825600
TII,falcon-180b-chat,1058.9262636127685,1734825600
Nomic AI,gpt4all-13b-snoozy,972.155181016954,1734825600
Stanford,alpaca-13b,966.5931849530024,1734825600
BlinkDL,RWKV-4-Raven-14B,948.7878100478669,1734825600
LAION,oasst-pythia-12b,930.9616450056112,1734825600
Stability AI,stablelm-tuned-alpha-7b,859.1501246485868,1734825600
OpenAI,o1-2024-12-17,1327.895421720924,1735516800
Google,gemini-exp-1206,1321.0281220255663,1735516800
Anthropic,claude-3-5-sonnet-20241022,1284.916985110588,1735516800
DeepSeek,deepseek-v3,1274.179349219597,1735516800
Meta,llama-3.1-405b-instruct-fp8,1252.5807119958922,1735516800
xAI,grok-2-2024-08-13,1248.834458314118,1735516800
01.AI,yi-lightning,1245.953451446204,1735516800
Zhipu AI,glm-4-plus,1234.73585371144,1735516800
Nexusflow,athene-v2-chat,1232.1199958158336,1735516800
Mistral AI,mistral-large-2407,1231.3278139817137,1735516800
Alibaba,qwen-max-0919,1231.0632520046388,1735516800
Amazon,amazon-nova-pro-v1.0,1207.5085729436155,1735516800
Reka AI,reka-core-20240904,1206.989115135942,1735516800
AI21 Labs,jamba-1.5-large,1204.7270322105674,1735516800
Cohere,command-r-plus-08-2024,1197.1503818468111,1735516800
NVIDIA,nemotron-4-340b-instruct,1196.2256878103444,1735516800
Cohere for AI,c4ai-aya-expanse-32b,1184.5683674072284,1735516800
Tencent,hunyuan-standard-256k,1151.6502894690393,1735516800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.6123952719247,1735516800
Microsoft,phi-3-medium-4k-instruct,1118.040488101132,1735516800
Unknown,internlm2_5-20b-chat,1116.2297758331106,1735516800
Databricks,dbrx-instruct-preview,1113.3133529513916,1735516800
WizardTeam,wizardlm-70b,1104.768770806313,1735516800
OpenChat,openchat-3.5-0106,1100.2762153658575,1735516800
Allen Institute,tulu-2-dpo-70b,1092.3346289321696,1735516800
Berkeley,starling-lm-7b-beta,1091.7746008482457,1735516800
LMSYS,vicuna-33b,1091.646336390103,1735516800
Nous Research,openhermes-2.5-mistral-7b,1089.5563105553117,1735516800
Perplexity AI,pplx-70b-online,1076.1946286866323,1735516800
TII,falcon-180b-chat,1058.558460371974,1735516800
Nomic AI,gpt4all-13b-snoozy,972.1599137776604,1735516800
Stanford,alpaca-13b,967.051285102138,1735516800
BlinkDL,RWKV-4-Raven-14B,949.2532673637164,1735516800
LAION,oasst-pythia-12b,931.5481124059723,1735516800
Stability AI,stablelm-tuned-alpha-7b,859.5721530238794,1735516800
OpenAI,o1-2024-12-17,1322.8312793392734,1736035200
Google,gemini-exp-1206,1321.990360429576,1736035200
Anthropic,claude-3-5-sonnet-20241022,1285.4382753456448,1736035200
DeepSeek,deepseek-v3,1277.533813037197,1736035200
Meta,llama-3.1-405b-instruct-fp8,1252.812418391918,1736035200
xAI,grok-2-2024-08-13,1249.1377094925674,1736035200
01.AI,yi-lightning,1246.517178201661,1736035200
Zhipu AI,glm-4-plus,1235.191538084047,1736035200
Nexusflow,athene-v2-chat,1232.1852356025431,1736035200
Mistral AI,mistral-large-2407,1231.6276935911887,1736035200
Alibaba,qwen2.5-plus-1127,1231.5175310175064,1736035200
Amazon,amazon-nova-pro-v1.0,1208.254668925728,1736035200
Reka AI,reka-core-20240904,1207.4104060121444,1736035200
AI21 Labs,jamba-1.5-large,1205.1646219712402,1736035200
Cohere,command-r-plus-08-2024,1197.4350656300808,1736035200
NVIDIA,nemotron-4-340b-instruct,1196.1502660074552,1736035200
Cohere for AI,c4ai-aya-expanse-32b,1185.0784533485228,1736035200
Tencent,hunyuan-standard-256k,1152.6090649667085,1736035200
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.705185725585,1736035200
Microsoft,phi-3-medium-4k-instruct,1118.0152748205985,1736035200
Unknown,internlm2_5-20b-chat,1116.276346026856,1736035200
Databricks,dbrx-instruct-preview,1113.3413606579577,1736035200
WizardTeam,wizardlm-70b,1104.6187112951775,1736035200
OpenChat,openchat-3.5-0106,1100.3874636025478,1736035200
Allen Institute,tulu-2-dpo-70b,1092.1975428757432,1736035200
Berkeley,starling-lm-7b-beta,1091.8617988407746,1736035200
LMSYS,vicuna-33b,1091.5649088020732,1736035200
Nous Research,openhermes-2.5-mistral-7b,1089.6212685758026,1736035200
Perplexity AI,pplx-70b-online,1076.2197853707348,1736035200
TII,falcon-180b-chat,1059.1827332371245,1736035200
Nomic AI,gpt4all-13b-snoozy,971.9528170819556,1736035200
Stanford,alpaca-13b,966.6545713298516,1736035200
BlinkDL,RWKV-4-Raven-14B,948.7442762952446,1736035200
LAION,oasst-pythia-12b,931.1295084592456,1736035200
Stability AI,stablelm-tuned-alpha-7b,858.8407888346139,1736035200
OpenAI,o1-2024-12-17,1321.6057548137194,1736899200
Google,gemini-exp-1206,1321.3711661468565,1736899200
Anthropic,claude-3-5-sonnet-20241022,1285.5153644764775,1736899200
DeepSeek,deepseek-v3,1278.6246530071492,1736899200
Meta,llama-3.1-405b-instruct-bf16,1253.4231611993027,1736899200
Step,step-2-16k-exp-202412,1252.526940923313,1736899200
xAI,grok-2-2024-08-13,1249.2824880926175,1736899200
01.AI,yi-lightning,1246.6695889679909,1736899200
Zhipu AI,glm-4-plus,1235.2246914232933,1736899200
Nexusflow,athene-v2-chat,1232.5545041890775,1736899200
Mistral AI,mistral-large-2407,1231.682351022774,1736899200
Alibaba,qwen2.5-plus-1127,1231.433746890266,1736899200
Reka AI,reka-core-20240904,1207.4244999702528,1736899200
Amazon,amazon-nova-pro-v1.0,1207.2125131485898,1736899200
AI21 Labs,jamba-1.5-large,1205.27970898049,1736899200
Cohere,command-r-plus-08-2024,1197.4804603919029,1736899200
NVIDIA,nemotron-4-340b-instruct,1196.1497164496195,1736899200
Cohere for AI,c4ai-aya-expanse-32b,1184.8357266246644,1736899200
Tencent,hunyuan-standard-256k,1152.7300477164083,1736899200
Unknown,granite-3.1-8b-instruct,1133.3567912490992,1736899200
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.4851645349036,1736899200
Microsoft,phi-3-medium-4k-instruct,1118.153522296156,1736899200
Databricks,dbrx-instruct-preview,1113.3082155600573,1736899200
WizardTeam,wizardlm-70b,1104.618069621712,1736899200
OpenChat,openchat-3.5-0106,1100.3444145441392,1736899200
Allen Institute,tulu-2-dpo-70b,1092.3143629950205,1736899200
Berkeley,starling-lm-7b-beta,1091.908794322253,1736899200
LMSYS,vicuna-33b,1091.497121912109,1736899200
Nous Research,openhermes-2.5-mistral-7b,1089.8192606696666,1736899200
Perplexity AI,pplx-70b-online,1076.2557878405962,1736899200
TII,falcon-180b-chat,1058.6724861933158,1736899200
Nomic AI,gpt4all-13b-snoozy,972.0324797351736,1736899200
Stanford,alpaca-13b,966.6623406842572,1736899200
BlinkDL,RWKV-4-Raven-14B,948.7553289581618,1736899200
LAION,oasst-pythia-12b,930.9466316112306,1736899200
Stability AI,stablelm-tuned-alpha-7b,859.0342858521669,1736899200
OpenAI,o1-2024-12-17,1322.9647389099775,1737244800
Google,gemini-exp-1206,1321.9374063744524,1737244800
Anthropic,claude-3-5-sonnet-20241022,1285.5226536313398,1737244800
DeepSeek,deepseek-v3,1278.8589783099303,1737244800
Meta,llama-3.1-405b-instruct-bf16,1253.8824035482346,1737244800
Step,step-2-16k-exp-202412,1253.3717338162076,1737244800
xAI,grok-2-2024-08-13,1249.23694831769,1737244800
01.AI,yi-lightning,1246.7214092837105,1737244800
Zhipu AI,glm-4-plus,1235.2924279898589,1737244800
Nexusflow,athene-v2-chat,1232.4003845637628,1737244800
Mistral AI,mistral-large-2407,1231.7262741975333,1737244800
Alibaba,qwen-max-0919,1231.3234864133478,1737244800
Amazon,amazon-nova-pro-v1.0,1207.8458959610691,1737244800
Reka AI,reka-core-20240904,1207.4152776912538,1737244800
AI21 Labs,jamba-1.5-large,1205.243966086748,1737244800
Cohere,command-r-plus-08-2024,1197.409096245693,1737244800
NVIDIA,nemotron-4-340b-instruct,1196.129309940066,1737244800
Cohere for AI,c4ai-aya-expanse-32b,1184.9814450278168,1737244800
Microsoft,phi-4,1182.3778554162927,1737244800
Tencent,hunyuan-standard-256k,1152.612018277379,1737244800
Unknown,granite-3.1-8b-instruct,1130.5681118815796,1737244800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.557261750031,1737244800
Databricks,dbrx-instruct-preview,1113.2389065376833,1737244800
WizardTeam,wizardlm-70b,1104.575623006087,1737244800
OpenChat,openchat-3.5-0106,1100.308549515331,1737244800
Allen Institute,tulu-2-dpo-70b,1092.325478427182,1737244800
Berkeley,starling-lm-7b-beta,1091.9095057355007,1737244800
LMSYS,vicuna-33b,1091.4689598121358,1737244800
Nous Research,openhermes-2.5-mistral-7b,1089.6594126201007,1737244800
Perplexity AI,pplx-70b-online,1076.2537435267293,1737244800
TII,falcon-180b-chat,1058.6964032140029,1737244800
Nomic AI,gpt4all-13b-snoozy,972.6630551158,1737244800
Stanford,alpaca-13b,966.9651414683922,1737244800
BlinkDL,RWKV-4-Raven-14B,949.0900964078428,1737244800
LAION,oasst-pythia-12b,931.1912146838832,1737244800
Stability AI,stablelm-tuned-alpha-7b,859.271039427601,1737244800
OpenAI,o1-2024-12-17,1322.50128493103,1737417600
Google,gemini-exp-1206,1321.8924605417724,1737417600
Anthropic,claude-3-5-sonnet-20241022,1285.2545994636548,1737417600
DeepSeek,deepseek-v3,1278.70627305757,1737417600
Meta,llama-3.1-405b-instruct-bf16,1253.9104209992054,1737417600
Step,step-2-16k-exp-202412,1252.9206511399984,1737417600
xAI,grok-2-2024-08-13,1249.2381509606964,1737417600
01.AI,yi-lightning,1246.7098881851318,1737417600
Zhipu AI,glm-4-plus,1235.2581386047498,1737417600
Nexusflow,athene-v2-chat,1232.3495876239444,1737417600
Mistral AI,mistral-large-2407,1231.715938806112,1737417600
Alibaba,qwen-max-0919,1231.2854651740065,1737417600
Amazon,amazon-nova-pro-v1.0,1207.904149001721,1737417600
Reka AI,reka-core-20240904,1207.5377078613958,1737417600
AI21 Labs,jamba-1.5-large,1205.2263744190998,1737417600
Cohere,command-r-plus-08-2024,1197.4827169463556,1737417600
NVIDIA,nemotron-4-340b-instruct,1196.1196405837302,1737417600
Cohere for AI,c4ai-aya-expanse-32b,1185.126993694381,1737417600
Microsoft,phi-4,1183.0801711856268,1737417600
Tencent,hunyuan-standard-256k,1152.984399400245,1737417600
Unknown,granite-3.1-8b-instruct,1130.545584728901,1737417600
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.522644845557,1737417600
Databricks,dbrx-instruct-preview,1113.2460863547583,1737417600
WizardTeam,wizardlm-70b,1104.6235724669118,1737417600
OpenChat,openchat-3.5-0106,1100.3251481224063,1737417600
Allen Institute,tulu-2-dpo-70b,1092.3123715566726,1737417600
Berkeley,starling-lm-7b-beta,1091.891844006072,1737417600
LMSYS,vicuna-33b,1091.4530322130468,1737417600
Nous Research,openhermes-2.5-mistral-7b,1089.888340880876,1737417600
Perplexity AI,pplx-70b-online,1076.2498986631315,1737417600
TII,falcon-180b-chat,1059.0142133964323,1737417600
Nomic AI,gpt4all-13b-snoozy,972.3006218681128,1737417600
Stanford,alpaca-13b,966.6886008359658,1737417600
BlinkDL,RWKV-4-Raven-14B,948.8339103304183,1737417600
LAION,oasst-pythia-12b,930.9890819269262,1737417600
Stability AI,stablelm-tuned-alpha-7b,859.0280645221794,1737417600
OpenAI,o1-2024-12-17,1322.50128493103,1737504000
Google,gemini-exp-1206,1321.8924605417724,1737504000
Anthropic,claude-3-5-sonnet-20241022,1285.2545994636548,1737504000
DeepSeek,deepseek-v3,1278.70627305757,1737504000
Meta,llama-3.1-405b-instruct-bf16,1253.9104209992054,1737504000
Step,step-2-16k-exp-202412,1252.9206511399984,1737504000
xAI,grok-2-2024-08-13,1249.2381509606964,1737504000
01.AI,yi-lightning,1246.7098881851318,1737504000
Zhipu AI,glm-4-plus,1235.2581386047498,1737504000
Nexusflow,athene-v2-chat,1232.3495876239444,1737504000
Mistral AI,mistral-large-2407,1231.715938806112,1737504000
Alibaba,qwen-max-0919,1231.2854651740065,1737504000
Amazon,amazon-nova-pro-v1.0,1207.904149001721,1737504000
Reka AI,reka-core-20240904,1207.5377078613958,1737504000
AI21 Labs,jamba-1.5-large,1205.2263744190998,1737504000
Cohere,command-r-plus-08-2024,1197.4827169463556,1737504000
NVIDIA,nemotron-4-340b-instruct,1196.1196405837302,1737504000
Cohere for AI,c4ai-aya-expanse-32b,1185.126993694381,1737504000
Microsoft,phi-4,1183.0801711856268,1737504000
Tencent,hunyuan-standard-256k,1152.984399400245,1737504000
Unknown,granite-3.1-8b-instruct,1130.545584728901,1737504000
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.522644845557,1737504000
Databricks,dbrx-instruct-preview,1113.2460863547583,1737504000
WizardTeam,wizardlm-70b,1104.6235724669118,1737504000
OpenChat,openchat-3.5-0106,1100.3251481224063,1737504000
Allen Institute,tulu-2-dpo-70b,1092.3123715566726,1737504000
Berkeley,starling-lm-7b-beta,1091.891844006072,1737504000
LMSYS,vicuna-33b,1091.4530322130468,1737504000
Nous Research,openhermes-2.5-mistral-7b,1089.888340880876,1737504000
Perplexity AI,pplx-70b-online,1076.2498986631315,1737504000
TII,falcon-180b-chat,1059.0142133964323,1737504000
Nomic AI,gpt4all-13b-snoozy,972.3006218681128,1737504000
Stanford,alpaca-13b,966.6886008359658,1737504000
BlinkDL,RWKV-4-Raven-14B,948.8339103304183,1737504000
LAION,oasst-pythia-12b,930.9890819269262,1737504000
Stability AI,stablelm-tuned-alpha-7b,859.0280645221794,1737504000
OpenAI,o1-2024-12-17,1322.91512983838,1737676800
Google,gemini-exp-1206,1321.4801930903238,1737676800
DeepSeek,deepseek-r1,1316.2376662476902,1737676800
Anthropic,claude-3-5-sonnet-20241022,1285.509516091468,1737676800
Meta,llama-3.1-405b-instruct-bf16,1254.2185916868616,1737676800
Step,step-2-16k-exp-202412,1252.4296482129826,1737676800
xAI,grok-2-2024-08-13,1249.2984795964237,1737676800
01.AI,yi-lightning,1246.6692604327627,1737676800
Zhipu AI,glm-4-plus,1235.2273875806052,1737676800
Alibaba,qwen2.5-plus-1127,1232.296002175791,1737676800
Nexusflow,athene-v2-chat,1231.8368276825477,1737676800
Mistral AI,mistral-large-2407,1231.7028426010995,1737676800
Reka AI,reka-core-20240904,1207.57479914204,1737676800
Amazon,amazon-nova-pro-v1.0,1207.1249789432698,1737676800
AI21 Labs,jamba-1.5-large,1205.3261055263015,1737676800
Cohere,command-r-plus-08-2024,1197.5457081961615,1737676800
NVIDIA,nemotron-4-340b-instruct,1196.2069335129393,1737676800
Cohere for AI,c4ai-aya-expanse-32b,1185.0425532465565,1737676800
Microsoft,phi-4,1183.7239366230742,1737676800
Tencent,hunyuan-standard-256k,1152.9432418594724,1737676800
Unknown,granite-3.1-8b-instruct,1134.7296032647864,1737676800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.1882191632703,1737676800
Databricks,dbrx-instruct-preview,1113.2866797786476,1737676800
WizardTeam,wizardlm-70b,1104.6491253605725,1737676800
OpenChat,openchat-3.5-0106,1100.3149210163551,1737676800
Allen Institute,tulu-2-dpo-70b,1092.2208950519284,1737676800
Berkeley,starling-lm-7b-beta,1091.9888004165628,1737676800
LMSYS,vicuna-33b,1091.4538877856794,1737676800
Nous Research,openhermes-2.5-mistral-7b,1089.75500112331,1737676800
Perplexity AI,pplx-70b-online,1076.15377637625,1737676800
TII,falcon-180b-chat,1059.8604225783054,1737676800
Nomic AI,gpt4all-13b-snoozy,973.0130185833196,1737676800
Stanford,alpaca-13b,966.6518528223584,1737676800
BlinkDL,RWKV-4-Raven-14B,948.988983137828,1737676800
LAION,oasst-pythia-12b,931.1718587177,1737676800
Stability AI,stablelm-tuned-alpha-7b,859.145773922623,1737676800
OpenAI,o1-2024-12-17,1322.2505380123864,1738022400
Google,gemini-exp-1206,1321.1869875232478,1738022400
DeepSeek,deepseek-r1,1316.0871064910405,1738022400
Anthropic,claude-3-5-sonnet-20241022,1285.826444328929,1738022400
Meta,llama-3.1-405b-instruct-bf16,1254.0802081214672,1738022400
Step,step-2-16k-exp-202412,1251.5885057923065,1738022400
xAI,grok-2-2024-08-13,1249.328092735695,1738022400
01.AI,yi-lightning,1246.843132071842,1738022400
Zhipu AI,glm-4-plus,1235.4126402685138,1738022400
Nexusflow,athene-v2-chat,1232.3286550373675,1738022400
Mistral AI,mistral-large-2407,1231.8325691601667,1738022400
Alibaba,qwen2.5-plus-1127,1231.768720028837,1738022400
Reka AI,reka-core-20240904,1207.5825078326218,1738022400
Amazon,amazon-nova-pro-v1.0,1207.5569387371013,1738022400
AI21 Labs,jamba-1.5-large,1205.4237386983243,1738022400
Cohere,command-r-plus-08-2024,1197.531354682012,1738022400
NVIDIA,nemotron-4-340b-instruct,1196.3657856943232,1738022400
Cohere for AI,c4ai-aya-expanse-32b,1185.3872376251447,1738022400
Microsoft,phi-4,1181.3813078369426,1738022400
Tencent,hunyuan-standard-256k,1152.9358755911178,1738022400
Unknown,granite-3.1-8b-instruct,1135.28243172849,1738022400
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.6241557635665,1738022400
Databricks,dbrx-instruct-preview,1113.3349754852215,1738022400
WizardTeam,wizardlm-70b,1104.6050351364456,1738022400
OpenChat,openchat-3.5-0106,1100.5913293857625,1738022400
Allen Institute,tulu-2-dpo-70b,1092.224302652648,1738022400
Berkeley,starling-lm-7b-beta,1091.9927442050146,1738022400
LMSYS,vicuna-33b,1091.5515050709903,1738022400
Nous Research,openhermes-2.5-mistral-7b,1089.722819881902,1738022400
Perplexity AI,pplx-70b-online,1076.3363803046825,1738022400
TII,falcon-180b-chat,1058.6538504754344,1738022400
Nomic AI,gpt4all-13b-snoozy,971.7020144820372,1738022400
Stanford,alpaca-13b,966.35593973841,1738022400
BlinkDL,RWKV-4-Raven-14B,948.5418599809418,1738022400
LAION,oasst-pythia-12b,930.7757876383946,1738022400
Stability AI,stablelm-tuned-alpha-7b,858.757218972607,1738022400
OpenAI,o1-2024-12-17,1322.617710085447,1738540800
Google,gemini-exp-1206,1320.6284776340212,1738540800
DeepSeek,deepseek-r1,1319.0169602577248,1738540800
Anthropic,claude-3-5-sonnet-20241022,1285.6048709333386,1738540800
Alibaba,qwen-max-2025-01-25,1281.4715169119104,1738540800
Meta,llama-3.1-405b-instruct-bf16,1253.734124520838,1738540800
Step,step-2-16k-exp-202412,1251.3728665284657,1738540800
Zhipu AI,glm-4-plus-0111,1251.3173328795006,1738540800
xAI,grok-2-2024-08-13,1249.324877472393,1738540800
01.AI,yi-lightning,1246.8259007474012,1738540800
Mistral AI,mistral-large-2407,1231.9165736748123,1738540800
Nexusflow,athene-v2-chat,1231.6325663796688,1738540800
Amazon,amazon-nova-pro-v1.0,1207.6661800370348,1738540800
Reka AI,reka-core-20240904,1207.3095873345185,1738540800
AI21 Labs,jamba-1.5-large,1205.3780211000903,1738540800
Cohere,command-r-plus-08-2024,1197.416212281833,1738540800
NVIDIA,nemotron-4-340b-instruct,1196.3109857409786,1738540800
Cohere for AI,c4ai-aya-expanse-32b,1185.4478287060324,1738540800
Microsoft,phi-4,1179.1687622134175,1738540800
Tencent,hunyuan-standard-256k,1152.747745053672,1738540800
Unknown,granite-3.1-8b-instruct,1134.9145832635668,1738540800
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.6054459529037,1738540800
Databricks,dbrx-instruct-preview,1113.2901664142946,1738540800
WizardTeam,wizardlm-70b,1104.745818023673,1738540800
OpenChat,openchat-3.5-0106,1100.3478635824756,1738540800
Allen Institute,tulu-2-dpo-70b,1092.4003706950648,1738540800
Berkeley,starling-lm-7b-beta,1091.8499463127073,1738540800
LMSYS,vicuna-33b,1091.644306773047,1738540800
Nous Research,openhermes-2.5-mistral-7b,1089.6826040755377,1738540800
Perplexity AI,pplx-70b-online,1076.3662242947462,1738540800
TII,falcon-180b-chat,1059.8761641923788,1738540800
Nomic AI,gpt4all-13b-snoozy,972.720504886226,1738540800
Stanford,alpaca-13b,966.8661359329324,1738540800
BlinkDL,RWKV-4-Raven-14B,949.0620832052816,1738540800
LAION,oasst-pythia-12b,931.3626610634716,1738540800
Stability AI,stablelm-tuned-alpha-7b,859.4016786489386,1738540800
OpenAI,o1-2024-12-17,1322.7674998776772,1738713600
Google,gemini-exp-1206,1320.6124988005968,1738713600
DeepSeek,deepseek-r1,1319.6733954094848,1738713600
Anthropic,claude-3-5-sonnet-20241022,1285.4139156104309,1738713600
Alibaba,qwen2.5-max,1280.8347748543931,1738713600
Meta,llama-3.1-405b-instruct-bf16,1253.7075762173831,1738713600
Step,step-2-16k-exp-202412,1251.3417210678556,1738713600
Zhipu AI,glm-4-plus-0111,1251.175595273623,1738713600
xAI,grok-2-2024-08-13,1249.3298502336502,1738713600
01.AI,yi-lightning,1246.7864890001867,1738713600
Mistral AI,mistral-large-2407,1231.897402662545,1738713600
Nexusflow,athene-v2-chat,1231.4819704078002,1738713600
Amazon,amazon-nova-pro-v1.0,1207.7407963637663,1738713600
Reka AI,reka-core-20240904,1207.306740132979,1738713600
AI21 Labs,jamba-1.5-large,1205.2891026922396,1738713600
Cohere,command-r-plus-08-2024,1197.4499114335406,1738713600
NVIDIA,nemotron-4-340b-instruct,1196.2886797604715,1738713600
Cohere for AI,c4ai-aya-expanse-32b,1185.3582367926365,1738713600
Microsoft,phi-4,1179.8755166608769,1738713600
Tencent,hunyuan-standard-256k,1152.8137977575154,1738713600
Unknown,granite-3.1-8b-instruct,1134.9367310369994,1738713600
HuggingFace,zephyr-orpo-141b-A35b-v0.1,1130.4030252629534,1738713600
Databricks,dbrx-instruct-preview,1113.2954595047986,1738713600
WizardTeam,wizardlm-70b,1104.578194202628,1738713600
OpenChat,openchat-3.5-0106,1100.285877235421,1738713600
Allen Institute,tulu-2-dpo-70b,1092.3721878972217,1738713600
Berkeley,starling-lm-7b-beta,1091.8529158568097,1738713600
LMSYS,vicuna-33b,1091.577999047617,1738713600
Nous Research,openhermes-2.5-mistral-7b,1089.6541811656557,1738713600
Perplexity AI,pplx-70b-online,1076.3439316525817,1738713600
TII,falcon-180b-chat,1059.5493932956815,1738713600
Nomic AI,gpt4all-13b-snoozy,972.3138323900636,1738713600
Stanford,alpaca-13b,966.5953561369334,1738713600
BlinkDL,RWKV-4-Raven-14B,948.8388242230392,1738713600
LAION,oasst-pythia-12b,931.0926110968628,1738713600
Stability AI,stablelm-tuned-alpha-7b,859.0117783927478,1738713600
OpenAI,o1-2024-12-17,1322.609331415696,1738800000
Google,gemini-exp-1206,1320.5188867851325,1738800000
DeepSeek,deepseek-r1,1319.821176922229,1738800000
Anthropic,claude-3-5-sonnet-20241022,1285.3923630992222,1738800000
Alibaba,qwen2.5-max,1280.8312283243467,1738800000
Meta,llama-3.1-405b-instruct-bf16,1253.46634146542,1738800000
Step,step-2-16k-exp-202412,1250.9541612682249,1738800000
Zhipu AI,glm-4-plus-0111,1249.689856466185,1738800000
xAI,grok-2-2024-08-13,1249.3387505426854,1738800000
